ITEM_NAME,ITEM_SEQ,ITEM_IMAGE,SHAPE,COLOR,PRINT_FRONT,PRINT_BACK
베프타민정10밀리그램(베포타스틴베실산염),201900680,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7OtdG,0,0,11934,7180
유영아스피린장용정100mg,201400493,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otka,0,0,11935,322
엘도투캡슐300밀리그램(에르도스테인),201804163,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAQ3,1,5,11936,322
다림피나스테리드정1밀리그램,201900938,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAQd,3,2,513,10284
베타유론서방정50밀리그램(미라베그론),202101459,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAQv,2,3,11937,322
엠알티옥트산정480밀리그램(알티옥트산트로메타민염) ,201906897,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLARB,2,4,3926,322
스토락틴정10mg(라푸티딘),202001816,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAT-,0,0,11938,322
투비원정,202201536,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAUr,1,2,11939,322
클래스정500mg(클래리트로마이신),200707442,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAWF,1,3,11940,322
몬테카정(몬테루카스트나트륨),201603864,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAWX,8,3,11941,322
오스틴이부프로펜정400밀리그램,198701124,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAXN,1,0,11942,322
리록시아캡슐2.5밀리그램(리바록사반),202002518,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O43E2UC9sI,1,3,11943,322
그날엔더블유연질캡슐,202107347,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O43E2UC9wW,2,3,11944,322
액트에버정,202102445,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NeFqpW1gkN,2,2,11945,322
제이세파캡슐250밀리그램(세파클러수화물),201906377,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiEX,1,6,11946,322
토파린정100밀리그램(토피라메이트),201602619,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nx4Buwxt0n,0,3,560,14462
스토푸정10밀리그램(라푸티딘),201802817,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiEt,0,0,11947,322
알레나스틴정(에피나스틴염산염),202001925,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiGF,0,0,6883,329
클라멘틴정625밀리그램(아목시실린-클라불란산칼륨),202003070,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiHF,2,0,4362,4750
울트펜세미서방정,201604034,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiK8,0,3,11948,322
안국뉴팜에스오플러스정20/800밀리그램,202104753,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikW9,2,2,9085,11949
알티논연질캡슐10밀리그램(알리트레티노인),202005981,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikWV,2,3,10143,322
알티논연질캡슐30밀리그램(알리트레티노인),202002948,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikWr,2,2,9963,322
암로사정5밀리그램(암로디핀베실산염),201704541,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikaT,3,0,513,3825
암로사정10밀리그램(암로디핀베실산염),201704539,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikap,3,0,513,9447
안플라원서방정300밀리그램(사르포그렐레이트염산염) ,201903497,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikb9,1,0,433,322
에소마크듀오정20/800밀리그램,202104754,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikbV,2,2,621,13626
에비맥스디정,202104945,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikcB,0,3,1635,1737
싱규루카정10mg(몬테루카스트나트륨),201603861,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikcX,8,3,322,11340
에소프라듀오정20/800밀리그램,202104969,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikdz,2,2,11949,10442
넥시듀오정20/800밀리그램,202104745,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikgc,2,2,11950,621
에소탄정20/800밀리그램,202104750,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikhi,2,2,11379,14463
자이토정20밀리그램(리바록사반),202009418,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_piki2,0,2,114,621
로자케이정(로사르탄칼륨),200501119,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMb4,2,0,381,5508
텔미큐어플러스정80/12.5밀리그램,201801835,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMdU,2,0,272,7584
텔미큐어플러스정40/12.5밀리그램,201803030,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMdq,2,0,272,938
케이토스정(피오글리타존염산염),200703201,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMiI,0,0,315,5874
핀플연질캡슐(이소트레티노인),199801972,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMm4,2,2,11951,322
도네셉트정10밀리그램(도네페질염산염수화물),201502455,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NrNGP9yaAY,0,3,8960,322
로바스토정20밀리그램(로수바스타틴칼슘),202000660,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikZN,0,2,4317,621
리바코르정10밀리그램(리바록사반),202101048,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikcw,0,2,93,13346
리바코르정20밀리그램(리바록사반),202100786,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikdH,0,2,93,12998
리바코르정15밀리그램(리바록사반),202101059,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikdd,0,2,93,12997
팜시칼정250밀리그램(팜시클로비르),201904650,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikf3,0,0,1309,2220
오메나듀오정20/800밀리그램,202104845,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikfP,2,2,11952,322
토피메드정100밀리그램(토피라메이트) ,201902238,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikg_,0,3,11953,560
스토메프라졸듀오정20/800밀리그램,202104973,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikhM,2,2,11949,12825
네메올듀오정20/800밀리그램,202104742,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikkA,2,2,14,11949
아노포지정5/80밀리그램,201308505,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_piklY,0,3,912,130
유한리바록사반정20밀리그램,202103076,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikme,0,2,1,621
유한메트포르민염산염정500밀리그램,202000352,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikm_,0,0,5855,935
유한메트포르민염산염정850밀리그램,202000351,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_piknK,1,0,5855,13366
유한메트포르민염산염정1000밀리그램,202000349,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikng,1,0,5855,2523
몬테로스정10mg(몬테루카스트나트륨),201705792,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NeFqpW1gYW,8,3,6741,322
란소드캡슐30밀리그램(란소프라졸과립),202002705,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NeFqpW1gg4,1,0,11954,322
란소드캡슐15밀리그램(란소프라졸과립),202002706,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NeFqpW1ggQ,1,0,11955,322
로레스토정5밀리그램(로수바스타틴칼슘),201400289,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NeFqpW1gk1,0,3,11956,322
가스모사씨알정(모사프리드시트르산염수화물),201901023,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NeFqpW1gzM,2,0,2945,10079
텔미트렌에스정40/5밀리그램,202101797,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQgH,2,3,11957,322
텔미트렌에스정40/10밀리그램,202101798,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQgq,2,3,11958,322
텔미트렌에스정80/10밀리그램,202101796,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQhK,2,2,11959,322
텔미트렌에스정80/20밀리그램,202101795,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQix,2,2,11960,322
텔미플렉스정80/5밀리그램,201907930,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQqG,2,0,11961,12825
텔미플렉스정40/5밀리그램,201907928,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQr2,2,0,11962,12825
텔미플렉스정40/10밀리그램,201907929,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQrQ,2,0,8848,12825
델스트리고정,202000448,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQuX,2,3,11963,322
빅코민백골드정,202101800,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQuu,1,2,46,14464
타스틴정4밀리그램(피타바스타틴칼슘),202103491,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQyr,0,3,11964,46
타스틴정1밀리그램(피타바스타틴칼슘),202102817,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQzD,0,0,10774,322
위더콕스캡슐100밀리그램(세레콕시브),201902085,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQzf,1,0,11965,322
리바사반정20밀리그램(리바록사반),202103483,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswep,0,2,2892,621
자로반정20밀리그램(리바록사반),202103338,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswfV,0,2,627,621
자로반정15밀리그램(리바록사반),202103339,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswgK,0,2,627,5874
자로반정10밀리그램(리바록사반),202103340,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswgm,0,2,627,329
유록사반정20밀리그램(리바록사반),202102854,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nn1XXjswi_,0,2,297,14465
메로윈캡슐7.5밀리그램(멜록시캄),201805357,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3Cy1,1,5,11966,322
아보투윈연질캡슐0.5밀리그램(두타스테리드),201803547,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3CyN,2,0,11967,322
레바원정(레바미피드),201903092,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3CzL,0,0,11968,322
올메히드플러스정20/12.5밀리그램,201100894,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3C_d,0,3,2767,14466
위제로에스정,202106741,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3D05,0,3,952,1408
도페린정5밀리그램(도네페질염산염수화물),200709448,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ne0k8MB_wz,0,3,642,130
에스엠듀오정20/800밀리그램,202104692,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0ap,2,2,11969,322
라베투정20밀리그램(라베프라졸나트륨),201805356,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0cX,0,3,10047,13044
라베투정10밀리그램(라베프라졸나트륨),201805355,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0ct,0,3,10047,1719
로사윈정50밀리그램(로사르탄칼륨),201900245,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0dD,2,0,10047,13539
로사윈플러스정,201804954,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0dZ,2,3,10047,13271
투텐션정2.5mg(에스암로디핀베실산염이수화물),201901892,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0dv,3,0,11970,10047
투텐션정5mg(에스암로디핀베실산염이수화물),201901891,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0eF,3,0,11971,10047
시프로투정250밀리그램(시프로플록사신염산염수화물),201901777,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0eb,0,0,10047,13353
피타스탄정1밀리그램(피타바스타틴칼슘),202102918,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0ex,0,0,11972,322
피타스탄정2밀리그램(피타바스타틴칼슘),202003208,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0fH,0,0,11973,46
피타스탄정4밀리그램(피타바스타틴칼슘),202103533,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0fd,0,3,11974,46
에피움듀오정20/800밀리그램,202104748,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0jY,2,2,11975,322
에소맥스듀오정20/800밀리그램,202104740,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nhu2gdg0jw,2,2,11976,322
건트라셋서방정,202002523,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O43E2UC9x4,1,3,11977,322
건트라셋세미서방정,202002522,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O43E2UC9xM,0,3,11978,322
명인리바록사반정2.5밀리그램,202002559,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O43E2UC9xw,0,3,312,462
크레아진플러스정10/5mg,201601204,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O43E2UC9z2,0,0,11979,322
자렉스정2.5밀리그램(리바록사반(미분화)),202108105,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O43E2UC9zK,0,3,582,462
파이브로정400밀리그램(피르페니돈),201803147,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O43E2UC9zc,2,3,11980,46
러너스정(방기황기탕건조엑스),202105831,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTU01F,0,5,7452,14467
라베프탑정20/800밀리그램,202200614,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTU01X,2,0,392,696
얼리다정(아팔루타마이드),202009334,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTU02N,2,3,11981,322
알리콕시브정30밀리그램(에토리콕시브),202102595,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkLn,6,5,400,1887
에제바스틴정10/40밀리그램,202101589,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkOC,2,0,11982,322
에제바스틴정10/20밀리그램,202101590,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkOs,2,0,11983,322
에제바스틴정10/10밀리그램,202101591,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkPc,2,0,11984,322
리피아젯정10/20밀리그램,202101412,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkQ7,2,0,11985,322
리피아젯정10/40밀리그램,202101413,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkRn,2,0,11986,322
리피아젯정10/10밀리그램,202101411,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkSV,2,0,11987,322
아로틴플러스정10/20밀리그램(에제티미브/아토르바스타틴칼슘삼수화물),202101485,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkVD,2,0,11988,322
록시케어정(록시트로마이신),202001700,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkZN,0,0,2767,2442
아미젯정10/10밀리그램,202101625,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODB4XrnT0b,2,0,11989,322
아미젯정10/20밀리그램,202101624,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkad,2,0,11990,322
아미젯정10/40밀리그램,202101626,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkck,2,0,11991,322
아토로우엠정10/20밀리그램,202101438,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlqFJEgBL_,2,0,11992,322
아토로우엠정10/10밀리그램,202101439,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlqFJEgBMK,2,0,11993,322
로수바엠정5밀리그램(로수바스타틴칼슘),202005250,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkgF,0,3,2701,130
아젯듀오정10/40밀리그램,202101425,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKknu,2,0,11994,12909
아젯듀오정10/20밀리그램,202101424,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkp8,2,0,11995,12909
아젯듀오정10/10밀리그램,202101423,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkqx,2,0,11996,12909
에소카정20/600밀리그램,202101158,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkss,2,3,11997,621
에소카정40/600밀리그램,202101159,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkv4,2,2,11997,4308
바이젯정10/40밀리그램,202101495,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcpKxHeuOd,2,0,11998,322
바이젯정10/20밀리그램,202101496,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcpKxHeuP5,2,0,11999,322
바이젯정10/10밀리그램,202101497,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcpKxHeuPR,2,0,12000,322
로디엔정1.25밀리그램(에스암로디핀니코틴산염),202102833,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKkzg,4,0,696,2431
에토바정10/10밀리그램,202101633,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKl0A,2,0,12001,322
에토바정10/20밀리그램,202101632,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKl0S,2,0,12002,322
아토에브정10/40밀리그램,202101509,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZWOAuKl1J,2,0,322,14468
유한리바록사반정15밀리그램,202103077,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_piko0,0,2,1,5874
유한리바록사반정10밀리그램,202103078,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nk2K_pikoM,0,3,1,329
씨타졸서방캡슐200밀리그램(실로스타졸),201903678,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa87c,1,0,12003,322
아발린캡슐150밀리그램(프레가발린),201906847,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa88v,1,0,12004,322
아발린캡슐75밀리그램(프레가발린),201906857,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa89a,1,2,12005,322
아포그릴정100밀리그램(사르포그렐레이트염산염),201906412,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa89w,0,0,11737,12148
리피틴정20밀리그램(아토르바스타틴칼슘수화물),201906438,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8AG,0,0,563,621
페노브정(페노피브레이트),201905775,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8B_,6,0,775,12870
리바플로정10밀리그램(리바록사반),202102332,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8CK,0,2,12006,329
리바플로정15밀리그램(리바록사반),202102333,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Cg,0,2,12006,5874
리바플로정20mg(리바록사반),202006146,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8D3,0,2,12006,621
로디엔티정80/5밀리그램,202104292,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8F2,2,0,696,14270
로디엔티정40/2.5밀리그램,202104295,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Fk,2,0,696,7492
로디엔티정40/5밀리그램,202104294,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8G4,2,5,696,10013
로디엔티정80/2.5밀리그램,202104293,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8GQ,2,0,696,14469
레보나정100밀리그램(레보플록사신수화물) ,201903868,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8H6,0,0,1309,337
레보나정500밀리그램(레보플록사신수화물),201903867,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8HS,2,2,1309,935
일성클래리트로마이신정500mg,201603546,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Iq,1,3,12007,322
가스타놀정(애엽95%에탄올연조엑스(20→1)),201907590,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8LY,2,4,3982,13116
리바롤정10밀리그램(리바록사반),202102780,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Lu,0,2,3982,329
리바롤정15밀리그램(리바록사반),202102779,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8ME,0,2,3982,12150
리바롤정20밀리그램(리바록사반),202004230,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Mj,0,2,3982,12149
바로큐이브연질캡슐,202103971,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Nr,2,0,4331,322
리바로트정10밀리그램(리바록사반),202104094,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8PD,0,2,322,13206
리바로트정15밀리그램(리바록사반),202104093,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8PZ,0,2,322,7892
리바로트정20밀리그램(리바록사반),202104092,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Pv,0,2,322,13117
케라티모캡슐,201605979,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3D0w,1,5,12008,322
미라베서방정50밀리그램(미라베그론),202101478,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3D2_,2,3,558,1273
세파클리캡슐(세파클러수화물),201702733,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NqFP7I3D3g,1,6,12009,322
